,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Neighborhood0.5,Neighborhood2,OverallQual0.5,OverallQual2,KitchenQual0.5,KitchenQual2,TotRmsAbvGrd0.5,TotRmsAbvGrd2,GrLivArea0.5,GrLivArea2,GarageCars0.5,GarageCars2,2ndFlrSF0.5,2ndFlrSF2,1stFlrSF0.5,1stFlrSF2,ExterQual0.5,ExterQual2,BsmtExposure0.5,BsmtExposure2,GarageArea0.5,GarageArea2,BsmtQual0.5,BsmtQual2,FullBath0.5,FullBath2,RoofStyle0.5,RoofStyle2,BsmtFullBath0.5,BsmtFullBath2,Fireplaces0.5,Fireplaces2,MSSubClass0.5,MSSubClass2,ScreenPorch0.5,ScreenPorch2,MasVnrArea0.5,MasVnrArea2,BsmtFinSF10.5,BsmtFinSF12,TotalBsmtSF0.5,TotalBsmtSF2,FireplaceQu0.5,FireplaceQu2,OverallCond0.5,OverallCond2,SaleType0.5,SaleType2,WoodDeckSF0.5,WoodDeckSF2,PoolQC0.5,PoolQC2,RoofMatl0.5,RoofMatl2,HalfBath0.5,HalfBath2,LandContour0.5,LandContour2
0,0.35294117647058826,0.75,0.20766773162939298,0.0394961321835051,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.375,0.5714285714285714,1.0,0.8571428571428571,0.7777777777777778,0.625,0.7463768115942029,1.7166666666666666,0.2,0.2857142857142857,0.7857142857142857,0.8,0.6666666666666666,0.1225,0.6666666666666666,0.75,1.0,0.75,0.75,0.25,1.0,0.12508858965272857,0.8333333333333334,0.0,0.0642123287671233,0.14009819967266776,1.0,1.0,1.0,1.0,0.1964203763194126,0.4135593220338983,0.0,0.3221552373775433,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.2,0.8333333333333334,0.9965174129353234,0.6666666666666666,0.5,0.38645980253878703,0.6,1.0,1.0,0.0,0.11151736745886655,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18181818181818182,502.0,0.5,0.8,208500,0.816496580927726,0.4444444444444444,0.8819171036881969,0.6049382716049383,0.816496580927726,0.4444444444444444,0.816496580927726,0.4444444444444444,0.5675872068480255,0.10378399696978129,0.7071067811865476,0.25,0.6430857812406509,0.1710313128411376,0.443193384787513,0.03858096423345966,0.816496580927726,0.4444444444444444,0.5,0.0625,0.6216589117343908,0.14935117897831826,0.8660254037844386,0.5625,0.816496580927726,0.4444444444444444,0.4472135954999579,0.04000000000000001,0.5773502691896257,0.1111111111111111,0.0,0.0,0.5940885257860046,0.12456747404844293,0.0,0.0,0.35,0.015006249999999999,0.35367865309165686,0.015647155261308714,0.3742969405066888,0.019627505551522685,0.4472135954999579,0.04000000000000001,0.7905694150420949,0.390625,0.7071067811865476,0.25,0.0,0.0,0.0,0.0,0.5345224838248488,0.08163265306122448,0.7071067811865476,0.25,0.5773502691896257,0.1111111111111111
1,0.11764705882352941,0.75,0.25559105431309903,0.0448713454392484,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.8333333333333334,0.25,0.5714285714285714,1.0,0.7142857142857143,0.6666666666666666,1.0,0.5507246376811594,1.2666666666666666,0.2,0.2857142857142857,0.2857142857142857,0.4,0.3333333333333333,0.0,0.3333333333333333,0.75,0.4,0.75,0.75,1.0,0.6666666666666666,0.1732813607370659,0.8333333333333334,0.0,0.12157534246575342,0.20654664484451718,1.0,1.0,1.0,1.0,0.2895823772372648,0.0,0.0,0.23775433308214017,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.6,0.8333333333333334,0.9830845771144279,0.6666666666666666,0.5,0.3244005641748942,0.6,1.0,1.0,0.34772462077012833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.45454545454545453,501.75,0.5,0.8,181500,0.9128709291752769,0.6944444444444445,0.816496580927726,0.4444444444444444,0.5773502691896257,0.1111111111111111,0.7071067811865476,0.25,0.48760058765565506,0.05652712289933325,0.7071067811865476,0.25,0.0,0.0,0.5381285880133714,0.08385795320638555,0.5773502691896257,0.1111111111111111,1.0,1.0,0.5695617299072105,0.10523572603698966,0.8660254037844386,0.5625,0.816496580927726,0.4444444444444444,0.4472135954999579,0.04000000000000001,0.0,0.0,0.5773502691896257,0.1111111111111111,0.3429971702850177,0.01384083044982699,0.0,0.0,0.0,0.0,0.4162707781445461,0.030026429978889164,0.45447403099023953,0.042661516496527115,0.7745966692414834,0.36,1.0,1.0,0.7071067811865476,0.25,0.5896817962003985,0.12091241188972957,0.0,0.0,0.5345224838248488,0.08163265306122448,0.0,0.0,0.5773502691896257,0.1111111111111111
2,0.35294117647058826,0.75,0.21725239616613418,0.052583607936619224,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.375,0.5714285714285714,1.0,0.8571428571428571,0.7777777777777778,0.625,0.7318840579710145,1.7,0.2,0.2857142857142857,0.7857142857142857,0.8,0.6666666666666666,0.10125,0.6666666666666666,0.75,1.0,0.75,0.75,0.5,1.0,0.08610914245216159,0.8333333333333334,0.0,0.1857876712328767,0.15057283142389524,1.0,1.0,1.0,1.0,0.21110601193207892,0.41937046004842615,0.0,0.33647324792765637,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6,0.8333333333333334,0.9955223880597015,0.6666666666666666,0.5,0.4287729196050776,0.6,1.0,1.0,0.0,0.07678244972577697,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.8181818181818182,502.0,0.5,0.8,223500,0.816496580927726,0.4444444444444444,0.8819171036881969,0.6049382716049383,0.816496580927726,0.4444444444444444,0.7071067811865476,0.25,0.5800631413283008,0.11321424657098611,0.7071067811865476,0.25,0.6475881870822121,0.1758715827612286,0.4594627427029083,0.04456574827386705,0.816496580927726,0.4444444444444444,0.7071067811865476,0.25,0.6548075439433159,0.1838462165866623,0.8660254037844386,0.5625,0.816496580927726,0.4444444444444444,0.4472135954999579,0.04000000000000001,0.5773502691896257,0.1111111111111111,0.5773502691896257,0.1111111111111111,0.5940885257860046,0.12456747404844293,0.0,0.0,0.31819805153394637,0.010251562500000002,0.2934435933057009,0.007414784413846656,0.38803715211806106,0.022672177563008773,0.7745966692414834,0.36,0.7905694150420949,0.390625,0.7071067811865476,0.25,0.0,0.0,0.0,0.0,0.5345224838248488,0.08163265306122448,0.7071067811865476,0.25,0.5773502691896257,0.1111111111111111
3,0.4117647058823529,0.75,0.19169329073482427,0.044637640515085654,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.7083333333333334,0.375,0.5714285714285714,1.0,0.8571428571428571,0.7777777777777778,0.625,0.10869565217391304,1.1666666666666667,0.2,0.2857142857142857,0.35714285714285715,0.5333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.75,0.2,0.5,1.0,0.25,0.6666666666666666,0.03827072997873848,0.8333333333333334,0.0,0.23116438356164384,0.1237315875613748,1.0,0.75,1.0,1.0,0.22051399724644333,0.36610169491525424,0.0,0.323474001507159,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,0.3333333333333333,0.9940298507462687,0.3333333333333333,0.75,0.4527503526093089,0.6,1.0,1.0,0.0,0.06398537477148081,0.4927536231884058,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.18181818181818182,501.5,0.5,0.2,140000,0.8416254115301732,0.5017361111111112,0.8819171036881969,0.6049382716049383,0.816496580927726,0.4444444444444444,0.7637626158259734,0.34027777777777785,0.568747748573266,0.1046354296510535,0.8660254037844386,0.5625,0.6050633809075329,0.1340304510198219,0.4695891792263141,0.04862642298160442,0.5773502691896257,0.1111111111111111,0.5,0.0625,0.6728672622511136,0.20498288178785354,0.7071067811865476,0.25,0.5773502691896257,0.1111111111111111,0.4472135954999579,0.04000000000000001,0.5773502691896257,0.1111111111111111,0.5773502691896257,0.1111111111111111,0.6416889479197478,0.1695501730103806,0.0,0.0,0.0,0.0,0.1956290622038006,0.0014646487731055124,0.35175501071253384,0.01530950576045816,0.8944271909999159,0.6400000000000001,0.7905694150420949,0.390625,0.7071067811865476,0.25,0.0,0.0,0.0,0.0,0.5345224838248488,0.08163265306122448,0.0,0.0,0.5773502691896257,0.1111111111111111
4,0.35294117647058826,0.75,0.268370607028754,0.0666526443712169,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,1.0,0.375,0.5714285714285714,1.0,0.8571428571428571,0.8888888888888888,0.625,0.7246376811594203,1.6666666666666667,0.2,0.2857142857142857,0.7857142857142857,0.8,0.6666666666666666,0.21875,0.6666666666666666,0.75,1.0,0.75,0.75,0.75,1.0,0.11605244507441531,0.8333333333333334,0.0,0.20976027397260275,0.18739770867430441,1.0,1.0,1.0,1.0,0.26273519963285913,0.5099273607748184,0.0,0.41409193669932176,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.75,1.0,0.3333333333333333,0.6,0.8333333333333334,0.9950248756218906,0.6666666666666666,0.75,0.5895627644569816,0.6,1.0,1.0,0.22403733955659277,0.15356489945155394,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,1.0909090909090908,502.0,0.5,0.8,250000,1.0,1.0,0.9428090415820634,0.7901234567901234,0.816496580927726,0.4444444444444444,0.8660254037844386,0.5625,0.6434997565650835,0.1714721320393951,0.8660254037844386,0.5625,0.7140919834130743,0.26002591326677177,0.512577018244926,0.06902978512611833,0.816496580927726,0.4444444444444444,0.8660254037844386,0.5625,0.7678299059407504,0.3475842532341584,0.8660254037844386,0.5625,0.816496580927726,0.4444444444444444,0.4472135954999579,0.04000000000000001,0.5773502691896257,0.1111111111111111,0.5773502691896257,0.1111111111111111,0.5940885257860046,0.12456747404844293,0.0,0.0,0.46770717334674267,0.0478515625,0.3406647106385035,0.013468170007750182,0.43289456992933556,0.03511790121637947,0.7745966692414834,0.36,0.7905694150420949,0.390625,0.7071067811865476,0.25,0.4733258281106079,0.05019272951559605,0.0,0.0,0.5345224838248488,0.08163265306122448,0.7071067811865476,0.25,0.5773502691896257,0.1111111111111111
5,0.29411764705882354,0.75,0.2715654952076677,0.06597490009114491,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.4583333333333333,0.375,0.5714285714285714,1.0,0.2857142857142857,0.5555555555555556,0.625,0.6739130434782609,1.5833333333333333,0.2,0.2857142857142857,0.7857142857142857,0.8,0.3333333333333333,0.0,0.3333333333333333,0.75,0.8,0.75,0.75,0.25,1.0,0.12969525159461376,0.8333333333333334,0.0,0.0273972602739726,0.13027823240589198,1.0,1.0,1.0,1.0,0.18265259293253785,0.27409200968523,0.0,0.2565938206480784,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.3333333333333333,0.4166666666666667,1.0,0.0,0.2,0.8333333333333334,0.9915422885572139,0.3333333333333333,0.5,0.3385049365303244,0.6,1.0,1.0,0.046674445740956826,0.054844606946983544,0.0,0.6299212598425197,0.0,0.0,0.0,0.5,0.25,0.04516129032258064,0.9090909090909091,502.25,0.5,0.8,143000,0.67700320038633,0.21006944444444442,0.7453559924999299,0.308641975308642,0.5773502691896257,0.1111111111111111,0.6454972243679028,0.17361111111111113,0.5065509062750538,0.06584038879477823,0.7071067811865476,0.25,0.5235379734892494,0.07512642977328822,0.42737874646797525,0.03336196970497938,0.5773502691896257,0.1111111111111111,0.5,0.0625,0.5818117707045161,0.11458559205539894,0.8660254037844386,0.5625,0.5773502691896257,0.1111111111111111,0.4472135954999579,0.04000000000000001,0.5773502691896257,0.1111111111111111,0.0,0.0,0.5423261445466404,0.08650519031141869,0.0,0.0,0.0,0.0,0.36013226958246014,0.016820858286190163,0.3609407602445199,0.016972417838803603,0.4472135954999579,0.04000000000000001,0.7905694150420949,0.390625,0.7071067811865476,0.25,0.216042694254994,0.0021785038852255227,0.0,0.0,0.5345224838248488,0.08163265306122448,0.7071067811865476,0.25,0.5773502691896257,0.1111111111111111
6,0.11764705882352941,0.75,0.23961661341853036,0.047133609105143845,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.7916666666666666,0.375,0.5714285714285714,1.0,0.7142857142857143,0.8888888888888888,0.625,0.7536231884057971,1.75,0.2,0.2857142857142857,0.7857142857142857,0.8,1.0,0.11625,0.6666666666666666,0.75,1.0,1.0,0.75,0.75,1.0,0.24255846917080084,0.8333333333333334,0.0,0.13570205479452055,0.27594108019639935,1.0,1.0,1.0,1.0,0.38871041762276276,0.0,0.0,0.31914091936699324,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,0.8333333333333334,0.9970149253731343,0.6666666666666666,0.5,0.44851904090267986,0.6,1.0,1.0,0.2975495915985998,0.10420475319926874,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.7272727272727273,501.75,0.5,0.8,307000,0.8897565210026093,0.626736111111111,0.9428090415820634,0.7901234567901234,0.816496580927726,0.4444444444444444,0.7637626158259734,0.34027777777777785,0.5649255874599709,0.10185092641440968,0.7071067811865476,0.25,0.0,0.0,0.6234664526843147,0.15109578876846264,0.816496580927726,0.4444444444444444,0.8660254037844386,0.5625,0.6697156418232143,0.20116933005225981,1.0,1.0,0.816496580927726,0.4444444444444444,0.4472135954999579,0.04000000000000001,0.5773502691896257,0.1111111111111111,0.5773502691896257,0.1111111111111111,0.3429971702850177,0.01384083044982699,0.0,0.0,0.3409545424246464,0.013514062500000002,0.4925022529601269,0.05883461096648234,0.5253009425047697,0.0761434797399557,0.8944271909999159,0.6400000000000001,0.7905694150420949,0.390625,0.7071067811865476,0.25,0.5454810643813401,0.08853575946049352,0.0,0.0,0.5345224838248488,0.08163265306122448,0.0,0.0,0.5773502691896257,0.1111111111111111
7,0.35294117647058826,0.75,0.0,0.048526490453153846,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.5416666666666666,0.875,0.5714285714285714,1.0,0.8571428571428571,0.7777777777777778,0.75,0.5289855072463768,1.2166666666666666,0.2,0.2857142857142857,0.5714285714285714,0.6,1.0,0.15,0.3333333333333333,0.75,0.4,0.75,0.75,0.5,0.6666666666666666,0.15219702338766833,0.16666666666666666,0.021709633649932156,0.09246575342465753,0.18117839607201308,1.0,1.0,1.0,1.0,0.25401560348783847,0.47602905569007264,0.0,0.3937452901281085,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,0.5833333333333334,1.0,0.6666666666666666,0.6,0.8333333333333334,0.9815920398009951,0.6666666666666666,0.5,0.34132581100141046,0.6,1.0,1.0,0.2742123687281214,0.37294332723948814,0.41304347826086957,0.0,0.0,0.0,0.0,1.0,0.25,0.02258064516129032,1.0,502.25,0.5,0.8,200000,0.7359800721939872,0.29340277777777773,0.8819171036881969,0.6049382716049383,0.5773502691896257,0.1111111111111111,0.7637626158259734,0.34027777777777785,0.6274912669735798,0.15503535349806832,0.7071067811865476,0.25,0.6899485891644918,0.22660366186118228,0.5039996066346069,0.06452392681529077,0.5773502691896257,0.1111111111111111,0.7071067811865476,0.25,0.5842309569009592,0.11650330925577057,0.8660254037844386,0.5625,0.816496580927726,0.4444444444444444,0.4472135954999579,0.04000000000000001,0.5773502691896257,0.1111111111111111,0.816496580927726,0.4444444444444444,0.5940885257860046,0.12456747404844293,0.0,0.0,0.3872983346207417,0.0225,0.3901243691281901,0.02316393392806646,0.42565055629238063,0.032825611203227245,0.7745966692414834,0.36,0.8660254037844386,0.5625,0.7071067811865476,0.25,0.5236529086409445,0.0751924231634872,0.0,0.0,0.5345224838248488,0.08163265306122448,0.7071067811865476,0.25,0.5773502691896257,0.1111111111111111
8,0.29411764705882354,0.25,0.16293929712460065,0.028605482717520857,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.20833333333333334,0.0,0.5714285714285714,1.0,0.2857142857142857,0.7777777777777778,0.625,0.2246376811594203,0.8333333333333334,0.2,0.2857142857142857,0.7142857142857143,0.5333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.75,0.2,0.5,0.75,0.25,0.8333333333333334,0.0,0.8333333333333334,0.0,0.4075342465753425,0.155810147299509,1.0,0.75,1.0,0.5,0.23451124368976595,0.3641646489104116,0.0,0.3342125094197438,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.6,0.3333333333333333,0.9606965174129353,0.3333333333333333,0.5,0.3300423131170663,0.4,1.0,1.0,0.10501750291715285,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.36363636363636365,502.0,0.5,0.2,129900,0.45643546458763845,0.04340277777777778,0.8819171036881969,0.6049382716049383,0.5773502691896257,0.1111111111111111,0.816496580927726,0.4444444444444444,0.5781111566297124,0.11169800145264233,0.7071067811865476,0.25,0.6034605611888912,0.13261589151604336,0.48426360971042,0.05499552341692079,0.5773502691896257,0.1111111111111111,0.5,0.0625,0.574493092314491,0.10892792844766362,0.7071067811865476,0.25,0.816496580927726,0.4444444444444444,0.4472135954999579,0.04000000000000001,0.0,0.0,0.816496580927726,0.4444444444444444,0.5423261445466404,0.08650519031141869,0.0,0.0,0.0,0.0,0.0,0.0,0.39472794086498236,0.024276802001494697,0.7745966692414834,0.36,0.7905694150420949,0.390625,0.7071067811865476,0.25,0.324064041382491,0.011028675918954208,0.0,0.0,0.5345224838248488,0.08163265306122448,0.0,0.0,0.5773502691896257,0.1111111111111111
9,1.1176470588235294,0.75,0.1597444089456869,0.03468181074575241,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.125,0.0,0.14285714285714285,0.0,0.0,0.5555555555555556,0.75,0.2826086956521739,0.8333333333333334,0.2,0.2857142857142857,0.2857142857142857,0.4,0.3333333333333333,0.0,0.3333333333333333,0.75,0.2,0.5,0.75,0.25,1.0,0.15077958894401133,0.8333333333333334,0.0,0.059931506849315065,0.16219312602291325,1.0,1.0,1.0,1.0,0.2471317117944011,0.0,0.0,0.20290128108515448,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.6666666666666666,0.3333333333333333,0.4166666666666667,1.0,0.6666666666666666,0.6,0.8333333333333334,0.9646766169154228,0.6666666666666666,0.25,0.14456981664315938,0.8,1.0,1.0,0.0,0.007312614259597806,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.09090909090909091,502.0,0.5,0.8,118000,0.3535533905932738,0.015625,0.7453559924999299,0.308641975308642,0.5773502691896257,0.1111111111111111,0.6454972243679028,0.17361111111111113,0.4504456472041377,0.04116892986599687,0.5,0.0625,0.0,0.0,0.49712343718074803,0.06107408297443093,0.5773502691896257,0.1111111111111111,0.5,0.0625,0.38022337729702965,0.020900431884236723,0.7071067811865476,0.25,0.5773502691896257,0.1111111111111111,0.4472135954999579,0.04000000000000001,0.5773502691896257,0.1111111111111111,0.816496580927726,0.4444444444444444,1.0571882797418488,1.2491349480968859,0.0,0.0,0.0,0.0,0.38830347531796744,0.022734484442125023,0.40273207722121324,0.02630661012908462,0.7745966692414834,0.36,0.8660254037844386,0.5625,0.7071067811865476,0.25,0.0,0.0,0.0,0.0,0.5345224838248488,0.08163265306122448,0.0,0.0,0.5773502691896257,0.1111111111111111
